COUNTRY,SKU,Retail price,Currency,Compliance,Sellability
RO,KP5702016000306,0.00,EUR,No,No
RO,KP5702016000307,0.00,EUR,No,No
RO,KP5702016000309,0.00,EUR,No,No
RO,KP5702016000311,0.00,EUR,No,No
RO,KP5702016000312,0.00,EUR,No,No
RO,KP5702016000313,0.00,EUR,No,No
RO,KP5702016000314,0.00,EUR,No,No
RO,KP5702016000317,0.00,EUR,No,No
RO,KP5702016000319,0.00,EUR,No,No
RO,KP5702016000320,0.00,EUR,No,No
RO,KP5702016000324,0.00,EUR,No,No
RO,KP5702016000325,0.00,EUR,No,No
RO,KP5702016000326,0.00,EUR,No,No
RO,KP5702016000402,0.00,EUR,No,No
RO,KP5702016000403,0.00,EUR,No,No
RO,KP5702016000404,0.00,EUR,No,No
RO,KP5702016000405,0.00,EUR,No,No
RO,KP5702016000406,0.00,EUR,No,No
RO,KP5702016000407,0.00,EUR,No,No
RO,KP5702016000409,0.00,EUR,No,No
RO,KP5702016000411,0.00,EUR,No,No
RO,KP5702016000412,0.00,EUR,No,No
RO,KP5702016000413,0.00,EUR,No,No
RO,KP5702016000414,0.00,EUR,No,No
RO,KP5702016000417,0.00,EUR,No,No
RO,KP5702016000418,0.00,EUR,No,No
RO,KP5702016000419,0.00,EUR,No,No
RO,KP5702016000420,0.00,EUR,No,No
RO,KP5702016000424,0.00,EUR,No,No
RO,KP5702016000425,0.00,EUR,No,No
RO,KP5702016000426,0.00,EUR,No,No
RO,KP5702016000502,0.00,EUR,No,No
RO,KP5702016000503,0.00,EUR,No,No
RO,KP5702016000504,0.00,EUR,No,No
RO,KP5702016000505,0.00,EUR,No,No
RO,KP5702016000506,0.00,EUR,No,No
RO,KP5702016000507,0.00,EUR,No,No
RO,KP5702016000509,0.00,EUR,No,No
RO,KP5702016000511,0.00,EUR,No,No
RO,KP5702016000512,0.00,EUR,No,No
RO,KP5702016000513,0.00,EUR,No,No
RO,KP5702016000514,0.00,EUR,No,No
RO,KP5702016000517,0.00,EUR,No,No
RO,KP5702016000518,0.00,EUR,No,No
RO,KP5702016000519,0.00,EUR,No,No
RO,KP5702016000520,0.00,EUR,No,No
RO,KP5702016000524,0.00,EUR,No,No
RO,KP5702016000525,0.00,EUR,No,No
RO,KP5702016000526,0.00,EUR,No,No
RO,KP5702016000602,0.00,EUR,No,No
RO,KP5702016000603,0.00,EUR,No,No
RO,KP5702016000604,0.00,EUR,No,No
RO,KP5702016000605,0.00,EUR,No,No
RO,KP5702016000606,0.00,EUR,No,No
RO,KP5702016000607,0.00,EUR,No,No
RO,KP5702016000609,0.00,EUR,No,No
RO,KP5702016000611,0.00,EUR,No,No
RO,KP5702016000612,0.00,EUR,No,No
RO,KP5702016000613,0.00,EUR,No,No
RO,KP5702016000614,0.00,EUR,No,No
RO,KP5702016000617,0.00,EUR,No,No
RO,KP5702016000618,0.00,EUR,No,No
RO,KP5702016000619,0.00,EUR,No,No
RO,KP5702016000620,0.00,EUR,No,No
RO,KP5702016000624,0.00,EUR,No,No
RO,KP5702016000626,0.00,EUR,No,No
RO,KP5702016000700,0.00,EUR,No,No
RO,KP5702016000800,0.00,EUR,No,No
RO,KP5702016000900,0.00,EUR,No,No
RO,KP5702016001000,0.00,EUR,No,No
RO,KP5702016001102,199.29,EUR,No,No
RO,KP5702016001103,191.41,EUR,No,No
RO,KP5702016001104,219.22,EUR,No,No
RO,KP5702016001105,177.94,EUR,No,No
RO,KP5702016001106,203.44,EUR,No,No
RO,KP5702016001112,0.00,EUR,No,No
RO,KP5702016001204,203.62,EUR,No,No
RO,KP5702016001205,193.92,EUR,No,No
RO,KP5702016001213,199.55,EUR,No,No
RO,KP5702016001318,0.00,EUR,No,No
RO,KP5702016001319,0.00,EUR,No,No
RO,KP5702016001326,0.00,EUR,No,No
RO,KP5702016001400,0.00,EUR,No,No
RO,KP5702016001700,0.00,EUR,No,No
RO,KP5702016001800,0.00,EUR,No,No
RO,KP5702016001900,0.00,EUR,No,No
RO,KP5702016002000,0.00,EUR,No,No
RO,KP5702016002100,0.00,EUR,No,No
RO,KP5702016002200,3.47,EUR,No,No
RO,KP5702016002225,38.71,EUR,No,No
RO,KP5702016002300,0.00,EUR,No,No
RO,KP5702016002400,0.00,EUR,No,No
RO,KP5702016002505,0.00,EUR,No,No
RO,KP5702016002603,0.00,EUR,No,No
RO,KP5702017000000,0.00,EUR,No,No
RO,KP5702017000004,0.00,EUR,No,No
RO,KP5702017000007,0.00,EUR,No,No
RO,KP5702017000100,0.00,EUR,No,No
RO,KP5702017000204,0.00,EUR,No,No
RO,KP5702017000307,0.00,EUR,No,No
RO,KP5702017000405,0.00,EUR,No,No
RO,KP5702017000500,0.00,EUR,No,No
RO,KP5702017000604,0.00,EUR,No,No
RO,KP5702017000707,0.00,EUR,No,No
RO,KP5702017000805,0.00,EUR,No,No
RO,KP5702017000902,0.00,EUR,No,No
RO,KP5702017000903,0.00,EUR,No,No
RO,KP5702017000904,0.00,EUR,No,No
RO,KP5702017000905,0.00,EUR,No,No
RO,KP5702017000906,0.00,EUR,No,No
RO,KP5702017000907,0.00,EUR,No,No
RO,KP5702017000908,0.00,EUR,No,No
RO,KP5702017000909,0.00,EUR,No,No
RO,KP5702017000911,0.00,EUR,No,No
RO,KP5702017000912,0.00,EUR,No,No
RO,KP5702017000913,0.00,EUR,No,No
RO,KP5702017000914,0.00,EUR,No,No
RO,KP5702017000915,0.00,EUR,No,No
RO,KP5702017000916,0.00,EUR,No,No
RO,KP5702017000917,0.00,EUR,No,No
RO,KP5702017000918,0.00,EUR,No,No
RO,KP5702017000919,0.00,EUR,No,No
RO,KP5702017000920,0.00,EUR,No,No
RO,KP5702017000924,0.00,EUR,No,No
RO,KP5702017000925,0.00,EUR,No,No
RO,KP5702017000926,0.00,EUR,No,No
RO,KP5702017000927,0.00,EUR,No,No
RO,KP5702017000930,0.00,EUR,No,No
RO,KP5702017001002,0.00,EUR,No,No
RO,KP5702017001003,0.00,EUR,No,No
RO,KP5702017001004,0.00,EUR,No,No
RO,KP5702017001005,0.00,EUR,No,No
RO,KP5702017001006,0.00,EUR,No,No
RO,KP5702017001007,0.00,EUR,No,No
RO,KP5702017001008,0.00,EUR,No,No
RO,KP5702017001009,0.00,EUR,No,No
RO,KP5702017001011,0.00,EUR,No,No
RO,KP5702017001012,0.00,EUR,No,No
RO,KP5702017001013,0.00,EUR,No,No
RO,KP5702017001014,0.00,EUR,No,No
RO,KP5702017001015,0.00,EUR,No,No
RO,KP5702017001016,0.00,EUR,No,No
RO,KP5702017001017,0.00,EUR,No,No
RO,KP5702017001018,0.00,EUR,No,No
RO,KP5702017001019,0.00,EUR,No,No
RO,KP5702017001020,0.00,EUR,No,No
RO,KP5702017001024,0.00,EUR,No,No
RO,KP5702017001025,0.00,EUR,No,No
RO,KP5702017001026,0.00,EUR,No,No
RO,KP5702017001027,0.00,EUR,No,No
RO,KP5702017001030,0.00,EUR,No,No
RO,KP5702017001100,0.00,EUR,No,No
RO,KP5702017001200,0.00,EUR,No,No
RO,KP5702017001202,0.00,EUR,No,No
RO,KP5702017001205,0.00,EUR,No,No
RO,KP5702017001300,0.00,EUR,No,No
RO,KP5702017001405,0.00,EUR,No,No
RO,KP5702017001508,0.00,EUR,No,No
RO,KP5702017001600,0.00,EUR,No,No
RO,KP5702017001700,0.00,EUR,No,No
RO,KP5702017001800,0.00,EUR,No,No
RO,KP5702017001900,0.00,EUR,No,No
RO,KP5702018000000,7.14,EUR,No,Yes
RO,KP5702018000402,6.89,EUR,No,No
RO,KP5702018000403,6.89,EUR,No,No
RO,KP5702018000404,6.89,EUR,No,No
RO,KP5702018000405,6.89,EUR,No,No
RO,KP5702018000406,6.89,EUR,No,No
RO,KP5702018000407,6.89,EUR,No,No
RO,KP5702018000408,6.89,EUR,No,No
RO,KP5702018000409,6.89,EUR,No,No
RO,KP5702018000411,6.89,EUR,No,No
RO,KP5702018000412,0.00,EUR,No,No
RO,KP5702018000413,6.89,EUR,No,No
RO,KP5702018000414,6.89,EUR,No,No
RO,KP5702018000415,6.89,EUR,No,No
RO,KP5702018000416,6.89,EUR,No,No
RO,KP5702018000417,6.89,EUR,No,No
RO,KP5702018000418,6.89,EUR,No,No
RO,KP5702018000420,6.89,EUR,No,No
RO,KP5702018000424,6.89,EUR,No,No
RO,KP5702018000425,6.89,EUR,No,No
RO,KP5702018000426,6.89,EUR,No,No
RO,KP5702018000427,6.89,EUR,No,No
RO,KP5702018000430,6.89,EUR,No,No
RO,KP5702018000500,0.00,EUR,No,No
RO,KP5702018000600,0.00,EUR,No,No
RO,KP5702018000700,0.00,EUR,No,No
RO,KP5702018000800,0.00,EUR,No,No
RO,KP5702018000900,0.00,EUR,No,No
RO,KP5702018001005,0.00,EUR,No,No
RO,KP5702018001104,0.00,EUR,No,No
RO,KP5702018001202,6.89,EUR,No,No
RO,KP5702018001203,0.00,EUR,No,No
RO,KP5702018001204,0.00,EUR,No,No
RO,KP5702018001205,0.00,EUR,No,No
RO,KP5702018001206,0.00,EUR,No,No
RO,KP5702018001207,0.00,EUR,No,No
RO,KP5702018001208,0.00,EUR,No,No
RO,KP5702018001213,0.00,EUR,No,No
RO,KP5702019000000,3.51,EUR,No,No
RO,KP5702019000100,12.09,EUR,No,No
RO,KP5702019000202,0.00,EUR,No,No
RO,KP5702019000203,0.00,EUR,No,No
RO,KP5702019000204,0.00,EUR,No,No
RO,KP5702019000205,0.00,EUR,No,No
RO,KP5702019000206,0.00,EUR,No,No
RO,KP5702019000207,0.00,EUR,No,No
RO,KP5702019000208,0.00,EUR,No,No
RO,KP5702019000209,0.00,EUR,No,No
RO,KP5702019000211,0.00,EUR,No,No
RO,KP5702019000213,0.00,EUR,No,No
RO,KP5702019000214,0.00,EUR,No,No
RO,KP5702019000215,0.00,EUR,No,No
RO,KP5702019000216,0.00,EUR,No,No
RO,KP5702019000217,0.00,EUR,No,No
RO,KP5702019000218,0.00,EUR,No,No
RO,KP5702019000220,0.00,EUR,No,No
RO,KP5702019000224,0.00,EUR,No,No
RO,KP5702019000225,0.00,EUR,No,No
RO,KP5702019000226,0.00,EUR,No,No
RO,KP5702019000227,0.00,EUR,No,No
RO,KP5702019000230,0.00,EUR,No,No
RO,KP5702019000303,0.00,EUR,No,No
RO,KP5702019000335,0.00,EUR,No,No
RO,KP5702019000402,0.00,EUR,No,No
RO,KP5702019000403,0.00,EUR,No,No
RO,KP5702019000404,0.00,EUR,No,No
RO,KP5702019000405,0.00,EUR,No,No
RO,KP5702019000406,0.00,EUR,No,No
RO,KP5702019000407,0.00,EUR,No,No
RO,KP5702019000408,0.00,EUR,No,No
RO,KP5702019000409,0.00,EUR,No,No
RO,KP5702019000411,0.00,EUR,No,No
RO,KP5702019000413,0.00,EUR,No,No
RO,KP5702019000414,0.00,EUR,No,No
RO,KP5702019000415,0.00,EUR,No,No
RO,KP5702019000416,0.00,EUR,No,No
RO,KP5702019000417,0.00,EUR,No,No
RO,KP5702019000418,0.00,EUR,No,No
RO,KP5702019000420,0.00,EUR,No,No
RO,KP5702019000424,0.00,EUR,No,No
RO,KP5702019000425,0.00,EUR,No,No
RO,KP5702019000426,0.00,EUR,No,No
RO,KP5702019000427,0.00,EUR,No,No
RO,KP5702019000430,0.00,EUR,No,No
RO,KP5702019000500,41.76,EUR,No,No
RO,KP5702019000620,0.00,EUR,No,No
RO,KP5702019000700,15.00,EUR,No,Yes
RO,KP5702019000800,27.83,EUR,No,No
RO,KP5702019000920,0.00,EUR,No,No
RO,KP5702019001002,18.94,EUR,No,No
RO,KP5702019001003,19.19,EUR,No,No
RO,KP5702019001004,21.55,EUR,No,No
RO,KP5702019001005,18.14,EUR,No,No
RO,KP5702019001007,13.99,EUR,No,No
RO,KP5702019001008,21.02,EUR,No,No
RO,KP5702019001009,15.96,EUR,No,No
RO,KP5702019001010,20.32,EUR,No,No
RO,KP5702019001011,15.18,EUR,No,No
RO,KP5702019001013,15.48,EUR,No,No
RO,KP5702019001014,21.89,EUR,No,No
RO,KP5702019001015,22.23,EUR,No,No
RO,KP5702019001016,10.00,EUR,No,No
RO,KP5702019001017,20.71,EUR,No,No
RO,KP5702019001018,9.13,EUR,No,No
RO,KP5702019001020,4.17,EUR,No,No
RO,KP5702019001024,17.68,EUR,No,No
RO,KP5702019001025,13.36,EUR,No,No
RO,KP5702019001026,14.82,EUR,No,No
RO,KP5702019001027,18.01,EUR,No,No
RO,KP5702019001030,19.27,EUR,No,No
RO,KP5702019001100,0.00,EUR,No,No
RO,KP5702019001200,0.00,EUR,No,No
RO,KP5702019001300,7.58,EUR,No,Yes
RO,KP5702019001402,0.00,EUR,No,No
RO,KP5702019001403,0.00,EUR,No,No
RO,KP5702019001404,0.00,EUR,No,No
RO,KP5702019001405,0.00,EUR,No,No
RO,KP5702019001406,0.00,EUR,No,No
RO,KP5702019001407,0.00,EUR,No,No
RO,KP5702019001408,0.00,EUR,No,No
RO,KP5702019001409,0.00,EUR,No,No
RO,KP5702019001411,0.00,EUR,No,No
RO,KP5702019001413,0.00,EUR,No,No
RO,KP5702019001414,0.00,EUR,No,No
RO,KP5702019001415,0.00,EUR,No,No
RO,KP5702019001416,0.00,EUR,No,No
RO,KP5702019001417,0.00,EUR,No,No
RO,KP5702019001418,0.00,EUR,No,No
RO,KP5702019001420,0.00,EUR,No,No
RO,KP5702019001424,0.00,EUR,No,No
RO,KP5702019001426,0.00,EUR,No,No
RO,KP5702019001427,0.00,EUR,No,No
RO,KP5702019001430,0.00,EUR,No,No
RO,KP5702019001431,0.00,EUR,No,No
RO,KP5702019001502,0.00,EUR,No,No
RO,KP5702019001503,0.00,EUR,No,No
RO,KP5702019001504,0.00,EUR,No,No
RO,KP5702019001505,0.00,EUR,No,No
RO,KP5702019001506,0.00,EUR,No,No
RO,KP5702019001507,0.00,EUR,No,No
RO,KP5702019001508,0.00,EUR,No,No
RO,KP5702019001509,0.00,EUR,No,No
RO,KP5702019001511,0.00,EUR,No,No
RO,KP5702019001513,0.00,EUR,No,No
RO,KP5702019001514,0.00,EUR,No,No
RO,KP5702019001515,0.00,EUR,No,No
RO,KP5702019001516,0.00,EUR,No,No
RO,KP5702019001517,0.00,EUR,No,No
RO,KP5702019001518,0.00,EUR,No,No
RO,KP5702019001520,0.00,EUR,No,No
RO,KP5702019001524,0.00,EUR,No,No
RO,KP5702019001526,0.00,EUR,No,No
RO,KP5702019001527,0.00,EUR,No,No
RO,KP5702019001530,0.00,EUR,No,No
RO,KP5702019001531,0.00,EUR,No,No
RO,KP5702019001602,3.81,EUR,No,No
RO,KP5702019001603,3.86,EUR,No,No
RO,KP5702019001604,2.99,EUR,No,No
RO,KP5702019001605,2.99,EUR,No,No
RO,KP5702019001606,3.51,EUR,No,No
RO,KP5702019001607,2.99,EUR,No,No
RO,KP5702019001608,2.99,EUR,No,No
RO,KP5702019001609,3.19,EUR,No,No
RO,KP5702019001611,3.29,EUR,No,No
RO,KP5702019001613,2.99,EUR,No,No
RO,KP5702019001614,3.19,EUR,No,No
RO,KP5702019001615,3.97,EUR,No,No
RO,KP5702019001616,2.99,EUR,No,No
RO,KP5702019001617,2.99,EUR,No,No
RO,KP5702019001618,3.89,EUR,No,No
RO,KP5702019001620,3.45,EUR,No,No
RO,KP5702019001624,3.19,EUR,No,No
RO,KP5702019001626,3.65,EUR,No,No
RO,KP5702019001627,4.11,EUR,No,No
RO,KP5702019001630,2.99,EUR,No,No
RO,KP5702019001631,4.10,EUR,No,No
RO,KP5702019001700,0.00,EUR,No,No
RO,KP5702019001802,0.00,EUR,No,No
RO,KP5702019001803,0.00,EUR,No,No
RO,KP5702019001804,0.00,EUR,No,No
RO,KP5702019001805,0.00,EUR,No,No
RO,KP5702019001806,0.00,EUR,No,No
RO,KP5702019001807,0.00,EUR,No,No
RO,KP5702019001808,0.00,EUR,No,No
RO,KP5702019001809,0.00,EUR,No,No
RO,KP5702019001811,0.00,EUR,No,No
RO,KP5702019001813,0.00,EUR,No,No
RO,KP5702019001814,0.00,EUR,No,No
RO,KP5702019001815,0.00,EUR,No,No
RO,KP5702019001816,0.00,EUR,No,No
RO,KP5702019001817,0.00,EUR,No,No
RO,KP5702019001818,0.00,EUR,No,No
RO,KP5702019001820,0.00,EUR,No,No
RO,KP5702019001824,0.00,EUR,No,No
RO,KP5702019001826,0.00,EUR,No,No
RO,KP5702019001827,0.00,EUR,No,No
RO,KP5702019001830,0.00,EUR,No,No
RO,KP5702019001831,0.00,EUR,No,No
RO,KP5702019001900,0.00,EUR,No,No
RO,KP5702019002002,23.63,EUR,No,Yes
RO,KP5702019002003,27.99,EUR,No,Yes
RO,KP5702019002004,27.37,EUR,No,Yes
RO,KP5702019002005,37.01,EUR,No,Yes
RO,KP5702019002006,20.51,EUR,No,Yes
RO,KP5702019002007,77.10,EUR,No,Yes
RO,KP5702019002008,21.98,EUR,No,Yes
RO,KP5702019002009,25.77,EUR,No,Yes
RO,KP5702019002011,23.96,EUR,No,Yes
RO,KP5702019002013,24.87,EUR,No,Yes
RO,KP5702019002014,24.64,EUR,No,Yes
RO,KP5702019002015,32.34,EUR,No,Yes
RO,KP5702019002016,20.36,EUR,No,Yes
RO,KP5702019002017,33.76,EUR,No,Yes
RO,KP5702019002018,24.57,EUR,No,Yes
RO,KP5702019002020,16.90,EUR,No,Yes
RO,KP5702019002024,19.07,EUR,No,Yes
RO,KP5702019002026,21.81,EUR,No,Yes
RO,KP5702019002027,23.10,EUR,No,Yes
RO,KP5702019002030,23.18,EUR,No,Yes
RO,KP5702019002031,35.96,EUR,No,Yes
RO,KP5702019002102,0.00,EUR,No,No
RO,KP5702019002103,0.00,EUR,No,No
RO,KP5702019002104,0.00,EUR,No,No
RO,KP5702019002105,0.00,EUR,No,No
RO,KP5702019002106,0.00,EUR,No,No
RO,KP5702019002107,0.00,EUR,No,No
RO,KP5702019002108,0.00,EUR,No,No
RO,KP5702019002109,0.00,EUR,No,No
RO,KP5702019002111,0.00,EUR,No,No
RO,KP5702019002113,0.00,EUR,No,No
RO,KP5702019002114,0.00,EUR,No,No
RO,KP5702019002115,0.00,EUR,No,No
RO,KP5702019002116,0.00,EUR,No,No
RO,KP5702019002117,0.00,EUR,No,No
RO,KP5702019002118,0.00,EUR,No,No
RO,KP5702019002120,0.00,EUR,No,No
RO,KP5702019002124,0.00,EUR,No,No
RO,KP5702019002126,0.00,EUR,No,No
RO,KP5702019002127,0.00,EUR,No,No
RO,KP5702019002130,0.00,EUR,No,No
RO,KP5702019002131,0.00,EUR,No,No
RO,KP5702019002202,14.34,EUR,No,Yes
RO,KP5702019002203,13.30,EUR,No,Yes
RO,KP5702019002204,14.51,EUR,No,Yes
RO,KP5702019002205,17.26,EUR,No,Yes
RO,KP5702019002206,12.36,EUR,No,Yes
RO,KP5702019002207,13.31,EUR,No,Yes
RO,KP5702019002208,13.72,EUR,No,Yes
RO,KP5702019002209,13.40,EUR,No,Yes
RO,KP5702019002211,16.17,EUR,No,Yes
RO,KP5702019002213,15.13,EUR,No,Yes
RO,KP5702019002214,12.36,EUR,No,Yes
RO,KP5702019002215,13.49,EUR,No,Yes
RO,KP5702019002216,11.95,EUR,No,No
RO,KP5702019002217,12.23,EUR,No,No
RO,KP5702019002218,10.19,EUR,No,Yes
RO,KP5702019002220,17.00,EUR,No,Yes
RO,KP5702019002224,12.52,EUR,No,Yes
RO,KP5702019002226,16.55,EUR,No,Yes
RO,KP5702019002227,12.47,EUR,No,Yes
RO,KP5702019002230,17.49,EUR,No,Yes
RO,KP5702019002231,12.60,EUR,No,No
RO,KP5702019002302,0.00,EUR,No,No
RO,KP5702019002303,0.00,EUR,No,No
RO,KP5702019002304,0.00,EUR,No,No
RO,KP5702019002305,0.00,EUR,No,No
RO,KP5702019002306,0.00,EUR,No,No
RO,KP5702019002307,0.00,EUR,No,No
RO,KP5702019002308,0.00,EUR,No,No
RO,KP5702019002309,0.00,EUR,No,No
RO,KP5702019002311,0.00,EUR,No,No
RO,KP5702019002313,0.00,EUR,No,No
RO,KP5702019002314,0.00,EUR,No,No
RO,KP5702019002315,0.00,EUR,No,No
RO,KP5702019002316,0.00,EUR,No,No
RO,KP5702019002317,0.00,EUR,No,No
RO,KP5702019002318,0.00,EUR,No,No
RO,KP5702019002320,0.00,EUR,No,No
RO,KP5702019002324,0.00,EUR,No,No
RO,KP5702019002326,0.00,EUR,No,No
RO,KP5702019002327,0.00,EUR,No,No
RO,KP5702019002330,0.00,EUR,No,No
RO,KP5702019002331,0.00,EUR,No,No
RO,KP5702019002402,0.00,EUR,No,No
RO,KP5702019002403,0.00,EUR,No,No
RO,KP5702019002404,0.00,EUR,No,No
RO,KP5702019002405,0.00,EUR,No,No
RO,KP5702019002406,0.00,EUR,No,No
RO,KP5702019002407,0.00,EUR,No,No
RO,KP5702019002408,0.00,EUR,No,No
RO,KP5702019002409,0.00,EUR,No,No
RO,KP5702019002411,0.00,EUR,No,No
RO,KP5702019002413,0.00,EUR,No,No
RO,KP5702019002414,0.00,EUR,No,No
RO,KP5702019002415,0.00,EUR,No,No
RO,KP5702019002416,0.00,EUR,No,No
RO,KP5702019002417,0.00,EUR,No,No
RO,KP5702019002418,0.00,EUR,No,No
RO,KP5702019002420,0.00,EUR,No,No
RO,KP5702019002424,0.00,EUR,No,No
RO,KP5702019002426,0.00,EUR,No,No
RO,KP5702019002427,0.00,EUR,No,No
RO,KP5702019002430,0.00,EUR,No,No
RO,KP5702019002431,0.00,EUR,No,No
RO,KP5702019002502,0.00,EUR,No,No
RO,KP5702019002503,0.00,EUR,No,No
RO,KP5702019002504,0.00,EUR,No,No
RO,KP5702019002505,0.00,EUR,No,No
RO,KP5702019002506,0.00,EUR,No,No
RO,KP5702019002507,0.00,EUR,No,No
RO,KP5702019002508,0.00,EUR,No,No
RO,KP5702019002509,0.00,EUR,No,No
RO,KP5702019002511,0.00,EUR,No,No
RO,KP5702019002513,0.00,EUR,No,No
RO,KP5702019002514,0.00,EUR,No,No
RO,KP5702019002515,0.00,EUR,No,No
RO,KP5702019002516,0.00,EUR,No,No
RO,KP5702019002517,0.00,EUR,No,No
RO,KP5702019002518,0.00,EUR,No,No
RO,KP5702019002520,0.00,EUR,No,No
RO,KP5702019002524,0.00,EUR,No,No
RO,KP5702019002526,0.00,EUR,No,No
RO,KP5702019002527,0.00,EUR,No,No
RO,KP5702019002530,0.00,EUR,No,No
RO,KP5702019002531,0.00,EUR,No,No
RO,KP5702019002602,0.00,EUR,No,No
RO,KP5702019002603,0.00,EUR,No,No
RO,KP5702019002604,0.00,EUR,No,No
RO,KP5702019002605,0.00,EUR,No,No
RO,KP5702019002606,0.00,EUR,No,No
RO,KP5702019002607,0.00,EUR,No,No
RO,KP5702019002608,0.00,EUR,No,No
RO,KP5702019002609,0.00,EUR,No,No
RO,KP5702019002611,0.00,EUR,No,No
RO,KP5702019002613,0.00,EUR,No,No
RO,KP5702019002614,0.00,EUR,No,No
RO,KP5702019002615,0.00,EUR,No,No
RO,KP5702019002616,0.00,EUR,No,No
RO,KP5702019002617,0.00,EUR,No,No
RO,KP5702019002618,0.00,EUR,No,No
RO,KP5702019002620,0.00,EUR,No,No
RO,KP5702019002624,0.00,EUR,No,No
RO,KP5702019002626,0.00,EUR,No,No
RO,KP5702019002627,0.00,EUR,No,No
RO,KP5702019002630,0.00,EUR,No,No
RO,KP5702019002631,0.00,EUR,No,No
RO,KP5702019002702,0.00,EUR,No,No
RO,KP5702019002703,0.00,EUR,No,No
RO,KP5702019002704,0.00,EUR,No,No
RO,KP5702019002705,0.00,EUR,No,No
RO,KP5702019002706,0.00,EUR,No,No
RO,KP5702019002707,0.00,EUR,No,No
RO,KP5702019002708,0.00,EUR,No,No
RO,KP5702019002709,0.00,EUR,No,No
RO,KP5702019002711,0.00,EUR,No,No
RO,KP5702019002713,0.00,EUR,No,No
RO,KP5702019002714,0.00,EUR,No,No
RO,KP5702019002715,0.00,EUR,No,No
RO,KP5702019002716,0.00,EUR,No,No
RO,KP5702019002717,0.00,EUR,No,No
RO,KP5702019002718,0.00,EUR,No,No
RO,KP5702019002720,0.00,EUR,No,No
RO,KP5702019002724,0.00,EUR,No,No
RO,KP5702019002726,0.00,EUR,No,No
RO,KP5702019002727,0.00,EUR,No,No
RO,KP5702019002730,0.00,EUR,No,No
RO,KP5702019002731,0.00,EUR,No,No
RO,KP5702019002802,0.00,EUR,No,No
RO,KP5702019002803,0.00,EUR,No,No
RO,KP5702019002804,0.00,EUR,No,No
RO,KP5702019002805,0.00,EUR,No,No
RO,KP5702019002806,0.00,EUR,No,No
RO,KP5702019002807,0.00,EUR,No,No
RO,KP5702019002808,0.00,EUR,No,No
RO,KP5702019002809,0.00,EUR,No,No
RO,KP5702019002811,0.00,EUR,No,No
RO,KP5702019002813,0.00,EUR,No,No
RO,KP5702019002814,0.00,EUR,No,No
RO,KP5702019002815,0.00,EUR,No,No
RO,KP5702019002816,0.00,EUR,No,No
RO,KP5702019002817,0.00,EUR,No,No
RO,KP5702019002818,0.00,EUR,No,No
RO,KP5702019002820,0.00,EUR,No,No
RO,KP5702019002824,0.00,EUR,No,No
RO,KP5702019002826,0.00,EUR,No,No
RO,KP5702019002827,0.00,EUR,No,No
RO,KP5702019002830,0.00,EUR,No,No
RO,KP5702019002831,0.00,EUR,No,No
RO,KP5702019002902,0.00,EUR,No,No
RO,KP5702019002903,0.00,EUR,No,No
RO,KP5702019002904,0.00,EUR,No,No
RO,KP5702019002905,0.00,EUR,No,No
RO,KP5702019002906,0.00,EUR,No,No
RO,KP5702019002907,0.00,EUR,No,No
RO,KP5702019002908,0.00,EUR,No,No
RO,KP5702019002909,0.00,EUR,No,No
RO,KP5702019002911,0.00,EUR,No,No
RO,KP5702019002913,0.00,EUR,No,No
RO,KP5702019002914,0.00,EUR,No,No
RO,KP5702019002915,0.00,EUR,No,No
RO,KP5702019002916,0.00,EUR,No,No
RO,KP5702019002917,0.00,EUR,No,No
RO,KP5702019002918,0.00,EUR,No,No
RO,KP5702019002920,0.00,EUR,No,No
RO,KP5702019002924,0.00,EUR,No,No
RO,KP5702019002926,0.00,EUR,No,No
RO,KP5702019002927,0.00,EUR,No,No
RO,KP5702019002930,0.00,EUR,No,No
RO,KP5702019002931,0.00,EUR,No,No
RO,KP5702019003002,0.00,EUR,No,No
RO,KP5702019003003,0.00,EUR,No,No
RO,KP5702019003004,0.00,EUR,No,No
RO,KP5702019003005,0.00,EUR,No,No
RO,KP5702019003006,0.00,EUR,No,No
RO,KP5702019003007,0.00,EUR,No,No
RO,KP5702019003008,0.00,EUR,No,No
RO,KP5702019003009,0.00,EUR,No,No
RO,KP5702019003011,0.00,EUR,No,No
RO,KP5702019003013,0.00,EUR,No,No
RO,KP5702019003014,0.00,EUR,No,No
RO,KP5702019003015,0.00,EUR,No,No
RO,KP5702019003016,0.00,EUR,No,No
RO,KP5702019003017,0.00,EUR,No,No
RO,KP5702019003018,0.00,EUR,No,No
RO,KP5702019003020,0.00,EUR,No,No
RO,KP5702019003024,0.00,EUR,No,No
RO,KP5702019003026,0.00,EUR,No,No
RO,KP5702019003027,0.00,EUR,No,No
RO,KP5702019003030,0.00,EUR,No,No
RO,KP5702019003031,0.00,EUR,No,No
RO,KP5702019003100,0.00,EUR,No,No
RO,KP5702019003202,0.00,EUR,No,No
RO,KP5702019003203,0.00,EUR,No,No
RO,KP5702019003204,0.00,EUR,No,No
RO,KP5702019003205,0.00,EUR,No,No
RO,KP5702019003206,0.00,EUR,No,No
RO,KP5702019003207,0.00,EUR,No,No
RO,KP5702019003208,0.00,EUR,No,No
RO,KP5702019003209,0.00,EUR,No,No
RO,KP5702019003211,0.00,EUR,No,No
RO,KP5702019003213,0.00,EUR,No,No
